,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate
2088,1,25,3,0,1,2,1,736269,736270,736138,2,1,0,1,1,1,0,2,1,1,20,214
2089,0,50,3,3,2,3,1,736269,736270,736143,2,1,1,2,0,0,2,2,0,0,0,136
2090,1,24,3,0,1,2,0,736270,736273,736088,3,1,0,0,0,0,0,0,0,1,25,234
2091,0,39,3,1,1,2,0,736269,736270,736127,3,2,0,1,1,0,0,1,0,0,0,173
2092,1,39,0,2,1,0,1,736269,736272,736160,2,1,0,1,0,0,0,2,0,1,5,249
2093,0,47,2,2,0,2,0,736269,736270,736051,4,2,1,0,1,0,0,2,1,1,5,213
2094,0,39,1,0,0,2,0,736269,736270,736140,1,2,0,1,0,0,2,2,1,0,0,184
2095,0,27,0,2,0,0,0,736269,736270,736181,1,1,0,1,0,0,0,2,0,1,10,108
2096,0,69,3,0,2,0,0,736269,736270,736266,1,1,2,2,1,0,0,0,0,1,20,170
2097,1,41,0,1,1,2,0,736269,736271,736219,3,2,0,1,0,0,0,1,1,1,40,245
2098,1,27,0,1,2,2,1,736269,736273,736173,4,1,0,0,1,0,0,1,1,1,5,178
2099,0,54,0,3,3,0,2,736269,736270,736169,4,1,0,0,0,0,2,2,1,1,25,138
2100,1,59,0,0,2,1,1,736269,736272,736196,1,2,0,2,1,0,0,2,1,1,10,104
2101,0,43,1,2,3,2,0,736269,736270,736137,1,2,0,1,0,0,0,2,1,1,20,116
2102,1,50,1,3,0,1,2,736269,736271,736072,2,2,1,1,0,0,0,0,1,1,5,148
2103,0,63,0,3,1,0,0,736269,736271,736126,1,2,0,1,1,0,0,2,0,1,10,212
2104,0,67,0,0,0,1,1,736269,736270,736157,3,2,2,0,0,0,1,2,0,1,25,104
2105,1,34,0,2,0,2,1,736343,736345,736191,1,1,0,1,1,0,0,2,0,1,5,136
2106,1,30,2,2,3,2,1,736269,736271,736082,2,2,0,1,0,0,0,1,1,1,15,120
2107,0,38,2,2,1,3,1,736269,736270,736154,1,3,0,2,0,0,0,2,1,1,30,218
2108,0,51,1,3,2,3,2,736269,736273,736075,5,1,0,2,0,0,0,0,0,1,20,229
2109,1,66,2,1,3,0,0,736269,736270,736190,2,1,0,2,0,0,0,0,1,1,5,143
2110,0,54,3,3,0,2,0,736270,736271,736225,2,2,0,1,0,0,0,2,1,1,20,123
2111,1,27,3,0,2,0,1,736269,736270,736264,5,1,0,2,0,0,0,1,1,1,10,216
2112,1,20,3,3,2,2,0,736269,736270,736167,1,2,0,1,0,0,2,2,0,1,10,162
2113,0,22,0,3,2,2,2,736269,736273,736062,3,1,0,0,1,0,0,0,1,1,40,101
2114,1,20,2,0,2,2,1,736269,736270,736086,1,1,1,1,0,0,2,1,0,1,5,181
2115,1,20,2,1,1,2,1,736269,736270,736166,1,1,1,1,0,0,0,2,1,1,25,126
2116,0,63,1,0,2,0,2,736269,736270,736190,2,2,0,2,0,0,0,0,1,1,20,153
2117,0,36,1,1,1,0,0,736269,736270,736065,5,2,0,0,1,0,0,2,0,0,0,241
2118,0,55,1,3,0,2,2,736270,736273,736099,2,2,1,1,1,1,0,2,1,1,5,143
2119,1,54,3,0,1,0,1,736270,736271,736262,2,2,1,1,0,0,2,2,1,1,30,230
2120,1,39,3,0,2,1,0,736270,736273,736210,2,1,0,0,1,1,2,2,1,1,5,205
2121,0,31,2,3,2,1,2,736270,736272,736050,1,1,0,0,0,0,0,0,1,0,0,219
2122,0,52,3,2,3,3,2,736270,736272,736175,1,2,0,2,0,0,2,2,1,1,20,159
2123,1,41,1,1,1,2,1,736270,736271,736157,2,1,1,1,1,0,0,2,1,1,10,150
2124,1,60,3,0,3,2,0,736270,736273,736186,3,3,0,1,0,0,2,2,1,1,10,192
2125,1,66,1,3,0,1,2,736270,736272,736121,2,3,0,1,1,1,2,2,1,1,10,237
2126,1,50,3,2,2,2,1,736270,736271,736220,3,3,0,1,0,0,0,1,1,1,10,153
2127,0,60,2,0,3,2,0,736270,736271,736065,1,3,0,0,1,1,0,2,1,1,10,146
2128,1,48,3,0,2,0,0,736270,736272,736217,2,1,0,2,1,1,0,2,1,1,10,141
2129,0,60,3,0,3,2,0,736270,736271,736269,2,2,1,2,0,0,2,2,1,0,0,133
2130,1,42,0,0,1,2,2,736270,736272,736159,1,2,1,2,0,0,1,1,0,1,5,167
2131,0,35,2,2,2,3,0,736270,736272,736247,2,1,0,2,1,0,2,2,1,1,20,210
2132,1,49,0,0,0,3,1,736270,736271,736198,2,1,0,1,0,0,0,2,1,0,0,158
2133,0,52,3,0,2,2,0,736270,736271,736182,2,2,2,0,0,0,0,1,1,1,10,117
2134,1,69,3,1,3,3,2,736270,736271,736156,5,1,0,2,0,0,0,2,1,1,5,244
2135,1,30,0,3,1,3,0,736270,736271,736059,5,2,0,2,0,0,0,2,1,1,10,140
2136,0,21,1,2,0,2,0,736270,736274,736140,2,2,1,2,1,1,2,2,1,1,10,195
2137,0,57,2,0,3,3,1,736270,736273,736113,1,2,0,1,1,1,0,0,0,1,20,242
2138,1,57,0,0,2,2,2,736270,736271,736193,5,1,0,1,1,0,0,2,1,1,10,182
2139,1,63,0,3,1,3,0,736270,736271,736063,3,1,0,1,0,0,0,2,0,1,5,192
2140,0,45,3,0,3,2,0,736270,736271,736247,2,1,0,1,0,0,0,2,1,1,5,118
2141,1,48,0,3,2,0,1,736270,736271,736096,5,1,0,1,0,0,0,1,0,1,10,223
2142,0,58,1,3,2,1,0,736270,736271,736227,2,2,0,1,1,0,0,1,0,1,15,177
2143,1,69,1,2,1,1,1,736270,736271,736218,4,2,0,1,0,0,0,0,1,1,20,231
2144,0,40,1,2,1,3,0,736270,736272,736137,1,2,0,1,1,0,0,2,0,1,10,248
2145,0,31,1,1,2,1,2,736270,736271,736253,1,1,0,1,0,0,0,0,0,1,40,216
2146,0,31,1,0,0,2,0,736270,736271,736116,1,1,0,1,0,0,0,2,1,1,30,112
2147,1,57,2,1,0,2,0,736270,736272,736126,1,2,0,2,0,0,1,2,1,1,20,127
2148,0,70,1,1,2,2,0,736270,736272,736055,3,2,0,1,0,0,2,2,1,0,0,201
2149,0,63,2,1,2,2,1,736270,736274,736207,1,2,1,2,0,0,0,2,1,1,25,150
2150,1,46,0,0,2,1,0,736270,736271,736185,2,3,0,1,0,0,0,2,1,1,25,166
2151,1,41,2,3,3,0,0,736270,736272,736169,1,2,2,2,0,0,2,2,1,1,40,201
2152,1,56,0,0,1,1,1,736270,736271,736235,1,3,0,1,0,0,0,0,0,1,30,232
2153,1,32,1,1,0,1,0,736270,736272,736164,1,3,1,2,0,0,0,2,0,1,15,198
2154,1,22,3,2,1,1,1,736270,736271,736157,2,2,1,2,0,0,0,2,1,1,10,119
2155,0,59,1,2,0,1,1,736271,736273,736164,2,1,1,2,0,0,0,2,1,1,20,170
2156,1,64,3,0,1,0,1,736271,736272,736191,3,2,0,0,0,0,0,1,1,1,20,200
2157,0,60,0,3,2,2,1,736271,736272,736083,2,2,0,0,0,0,0,2,1,1,25,216
2158,1,32,1,2,2,2,1,736271,736272,736232,2,3,2,2,0,0,0,2,0,0,0,231
2159,1,37,2,3,3,1,1,736271,736274,736127,3,3,2,0,0,0,0,2,0,1,30,172
2160,1,51,0,1,3,2,2,736271,736272,736065,1,2,0,0,1,0,0,0,1,0,0,219
2161,1,22,1,0,1,0,1,736360,736361,736342,2,1,0,0,1,0,1,2,1,1,20,140
2162,0,49,1,2,0,1,2,736418,736419,736263,1,1,0,2,1,0,0,2,1,1,20,245
2163,0,51,0,3,0,2,2,736271,736272,736080,1,2,0,1,1,0,2,2,1,1,20,179
2164,0,63,0,1,2,2,1,736271,736272,736183,2,2,0,2,0,0,0,0,1,1,20,221
2165,0,53,3,0,1,2,1,736271,736273,736204,2,3,0,0,0,0,0,2,0,0,0,156
2166,0,23,0,0,1,0,0,736271,736272,736262,2,1,0,1,0,0,2,1,0,1,5,167
2167,0,50,2,0,0,2,2,736271,736273,736083,4,1,1,0,0,0,0,2,0,1,25,201
2168,0,40,2,0,1,1,2,736271,736275,736139,4,2,0,1,0,0,0,1,1,1,10,105
2169,0,33,2,0,2,2,1,736271,736274,736210,4,2,0,0,1,0,0,2,1,1,15,184
2170,1,60,0,0,1,3,2,736271,736272,736127,3,2,1,2,1,0,0,0,1,1,5,164
2171,1,30,2,0,0,1,1,736271,736272,736218,3,1,1,1,1,0,1,2,1,1,10,184
2172,1,60,1,3,3,3,1,736271,736273,736169,2,1,1,1,0,0,2,0,1,0,0,121
2173,0,25,0,0,1,3,2,736271,736274,736146,1,1,0,0,0,0,0,1,0,0,0,243
2174,1,52,2,2,0,0,2,736271,736272,736202,2,1,0,0,1,0,0,1,1,0,0,184
2175,0,48,1,0,0,2,2,736271,736272,736245,1,3,1,1,0,0,0,0,1,1,20,197
2176,1,30,2,1,2,1,0,736271,736272,736214,2,2,0,2,1,0,0,0,1,1,10,244
2177,0,32,3,0,0,0,0,736271,736273,736050,3,2,0,0,0,0,2,0,1,0,0,142
2178,0,26,2,3,1,1,0,736271,736272,736146,2,2,2,1,0,0,1,1,1,1,5,158
2179,1,44,0,3,2,2,1,736271,736272,736127,2,3,1,1,1,0,2,2,1,1,10,174
2180,1,57,2,1,1,2,0,736271,736272,736154,5,1,0,1,0,0,0,1,0,1,40,224
2181,0,21,1,2,3,1,1,736271,736272,736208,3,2,0,0,0,0,1,2,0,1,10,159
2182,1,36,3,0,2,1,0,736271,736275,736116,1,2,0,2,1,0,0,2,1,1,25,228
2183,0,33,3,1,0,2,2,736272,736273,736192,5,2,1,1,0,0,0,2,0,0,0,211
2184,1,64,1,0,1,0,2,736272,736273,736230,4,2,1,2,1,0,2,1,1,0,0,203
2185,1,31,2,0,0,1,2,736272,736275,736148,2,3,1,0,0,0,0,0,0,0,0,231
2186,1,45,3,0,1,1,0,736272,736275,736056,2,2,0,0,0,0,0,2,1,0,0,207
2187,0,39,0,3,1,3,1,736272,736273,736183,4,2,0,0,0,0,1,0,0,1,10,177
2188,0,62,2,2,2,3,2,736272,736274,736245,4,1,1,1,0,0,1,1,1,1,20,130
2189,0,50,2,0,3,1,0,736272,736273,736251,5,2,0,0,0,0,2,1,1,1,10,174
2190,1,50,0,0,1,1,2,736272,736273,736087,2,1,0,0,1,1,2,2,0,1,10,228
2191,0,66,3,0,3,2,0,736272,736273,736137,5,3,0,1,1,1,0,1,0,1,20,186
2192,0,65,1,0,2,3,1,736272,736274,736219,2,1,0,0,0,0,0,1,0,1,25,119
2193,0,19,1,1,1,1,1,736272,736273,736097,3,2,0,1,0,0,2,2,1,1,10,191
2194,1,48,0,0,1,2,0,736328,736332,736302,2,2,2,2,1,1,1,2,1,1,5,225
2195,0,21,0,3,0,2,1,736348,736349,736249,1,2,0,0,0,0,0,1,1,1,25,234
2196,0,26,1,2,0,3,2,736503,736505,736310,2,1,1,0,1,0,0,0,0,1,10,162
2197,0,44,0,3,1,1,0,736272,736275,736146,1,2,0,0,0,0,2,2,0,1,10,108
2198,0,29,2,0,2,0,1,736272,736273,736129,2,1,1,1,1,0,0,2,0,1,5,219
2199,0,43,1,2,0,3,0,736272,736273,736117,4,2,1,0,1,0,0,2,1,1,20,196
2200,1,18,0,0,0,3,2,736272,736273,736137,2,3,1,0,0,0,0,2,1,1,5,214
2201,0,58,3,3,1,3,2,736272,736273,736093,3,2,0,0,1,0,1,2,0,1,20,154
2202,0,26,3,0,1,1,2,736272,736275,736173,1,1,0,0,0,0,2,1,0,1,25,211
2203,0,51,2,2,0,2,1,736272,736273,736186,2,3,0,2,0,0,2,2,1,1,40,226
2204,0,55,0,1,3,3,2,736272,736276,736160,5,2,0,0,1,0,0,1,1,0,0,235
2205,0,48,2,2,0,2,0,736272,736273,736209,2,1,0,0,0,0,0,1,0,1,25,224
2206,1,33,2,0,2,2,0,736284,736287,736257,2,2,0,2,0,0,0,2,1,1,5,166
2207,0,64,2,2,3,0,0,736272,736273,736181,3,3,0,1,0,0,0,2,0,0,0,223
2208,1,66,3,2,1,0,2,736272,736274,736123,2,3,0,1,0,0,0,2,1,1,25,189
2209,0,63,2,2,3,0,1,736272,736275,736211,2,1,1,0,0,0,2,1,1,1,10,217
2210,1,27,3,2,3,3,2,736272,736273,736071,2,2,0,2,0,0,0,1,1,1,10,121
2211,0,56,3,3,1,2,2,736272,736273,736051,2,1,0,0,0,0,2,2,0,1,20,100
2212,1,20,1,0,0,1,2,736272,736273,736064,3,1,0,2,1,0,2,1,1,0,0,243
2213,1,62,3,0,2,0,1,736272,736275,736191,1,1,0,1,0,0,2,1,1,1,30,194
2214,0,27,1,2,0,2,2,736272,736273,736127,3,1,1,1,0,0,0,2,1,1,40,187
2215,0,21,1,1,2,0,2,736272,736275,736133,2,1,1,0,1,0,1,2,1,1,40,134
2216,0,55,3,1,0,2,2,736272,736273,736091,2,2,0,0,0,0,0,1,0,1,5,119
2217,1,26,1,2,1,3,1,736272,736275,736105,4,3,0,1,1,0,0,1,1,1,10,102
2218,0,22,3,0,2,2,2,736272,736276,736163,1,2,0,2,0,0,0,2,1,0,0,248
2219,0,19,3,0,1,1,1,736272,736276,736096,3,2,0,0,0,0,0,1,1,1,25,103
2220,1,46,0,2,0,3,1,736272,736274,736068,2,2,0,2,0,0,0,2,1,1,10,175
2221,1,63,1,0,0,3,2,736272,736274,736136,1,3,0,2,1,1,0,2,1,1,10,132
2222,1,51,1,3,2,2,1,736272,736273,736086,1,1,2,0,0,0,0,2,0,1,20,155
2223,0,60,2,2,2,2,0,736272,736274,736232,2,2,0,2,0,0,0,1,1,0,0,243
2224,1,48,3,0,0,2,2,736272,736275,736268,1,1,1,0,0,0,0,0,1,1,10,244
2225,1,43,3,0,1,0,1,736272,736274,736141,1,1,2,1,0,0,2,1,1,1,5,162
2226,1,29,2,2,2,2,1,736272,736273,736104,5,2,0,0,0,0,0,1,0,1,30,150
2227,1,34,3,1,3,2,2,736272,736274,736124,2,1,2,1,1,0,0,0,1,0,0,184
2228,1,41,3,0,3,1,0,736272,736273,736108,5,1,0,1,1,1,0,2,0,1,40,204
2229,1,28,1,1,2,1,2,736272,736274,736127,2,1,0,1,0,0,0,2,1,0,0,167
2230,1,66,1,0,3,3,1,736272,736273,736056,2,1,0,0,0,0,0,0,1,0,0,120
2231,1,32,1,3,1,0,0,736273,736277,736102,4,1,1,1,1,0,0,2,1,1,10,216
2232,0,49,2,0,1,2,0,736273,736276,736173,2,1,0,0,0,0,0,2,1,1,20,250
2233,1,67,2,2,0,2,1,736273,736274,736222,2,1,0,1,1,0,0,2,1,1,15,250
2234,0,65,3,2,1,3,2,736273,736275,736133,2,2,0,0,0,0,2,1,0,1,20,214
2235,0,31,3,1,2,2,2,736273,736274,736084,2,1,1,2,1,1,0,2,0,1,10,125
2236,0,65,3,1,1,2,0,736273,736274,736176,3,2,0,2,0,0,1,2,1,1,15,103
2237,1,61,3,0,1,2,2,736273,736274,736265,2,1,0,2,0,0,1,2,1,1,5,142
2238,0,66,0,2,1,3,0,736273,736274,736078,2,2,1,2,1,0,2,1,1,1,30,109
2239,1,49,1,1,3,0,0,736273,736274,736068,3,1,0,1,0,0,0,2,1,1,20,247
2240,1,34,0,0,2,2,2,736273,736274,736218,4,1,1,0,0,0,0,0,1,0,0,204
2241,0,30,3,2,3,0,2,736273,736275,736076,1,2,0,2,0,0,2,2,1,1,10,232
2242,1,35,2,3,2,0,2,736273,736275,736113,1,3,0,2,1,1,0,1,1,1,40,210
2243,0,57,2,2,0,2,1,736273,736275,736172,1,3,1,1,0,0,2,1,1,1,25,172
2244,0,24,1,0,1,2,1,736273,736276,736197,1,2,0,2,1,0,0,2,0,1,5,121
2245,1,49,3,3,0,3,2,736273,736275,736190,2,2,0,2,1,1,0,1,1,1,20,218
2246,1,56,1,1,2,3,0,736273,736276,736222,4,2,0,2,0,0,0,2,1,1,40,246
2247,0,42,0,1,0,1,0,736273,736275,736135,2,3,0,0,0,0,0,2,1,1,25,150
2248,0,34,3,3,0,3,2,736273,736274,736186,3,1,1,1,1,0,0,2,1,1,40,195
2249,0,42,2,1,1,1,0,736273,736274,736083,2,1,0,0,0,0,0,2,1,1,30,219
2250,0,53,2,0,1,2,1,736273,736275,736124,1,2,0,2,0,0,0,2,0,0,0,204
2251,1,32,3,0,0,2,0,736273,736274,736105,2,1,0,0,0,0,2,2,1,1,25,180
2252,1,26,2,0,0,2,2,736273,736274,736140,2,1,0,2,1,1,1,2,1,1,10,166
2253,0,64,2,2,3,3,0,736273,736275,736195,1,1,1,2,0,0,0,1,1,1,10,138
2254,1,46,1,3,3,2,1,736273,736277,736186,5,2,1,2,0,0,0,1,1,1,25,184
2255,0,46,1,3,2,0,1,736273,736275,736164,1,2,0,1,0,0,0,2,0,1,10,138
2256,0,45,3,0,1,0,0,736273,736274,736080,4,1,0,1,1,0,0,0,1,0,0,227
2257,0,63,1,1,1,2,0,736273,736274,736167,5,1,2,2,1,1,0,2,1,0,0,221
2258,0,18,3,0,1,3,0,736273,736274,736203,2,2,0,0,0,0,0,2,0,0,0,114
2259,0,52,3,2,1,1,2,736273,736274,736054,3,3,0,0,0,0,2,2,1,0,0,154
2260,0,66,0,0,1,2,2,736273,736275,736080,2,1,0,0,1,1,0,1,1,1,10,140
2261,1,29,0,0,0,2,0,736273,736274,736162,1,1,0,1,1,1,0,2,0,1,5,106
2262,0,32,2,1,2,1,2,736273,736274,736166,1,1,0,0,0,0,0,2,0,1,25,185
2263,0,61,1,2,2,0,2,736273,736274,736220,2,2,0,1,1,0,0,0,1,1,25,220
2264,1,68,0,3,2,3,0,736273,736275,736197,2,2,0,0,0,0,0,0,1,1,10,138
2265,1,20,3,2,0,1,1,736273,736274,736196,2,2,1,0,0,0,2,1,0,1,20,184
2266,1,19,3,2,2,0,0,736273,736275,736114,1,3,2,2,1,0,2,1,1,1,20,111
2267,1,52,1,1,0,1,2,736273,736274,736226,5,2,0,0,0,0,0,2,1,1,25,209
2268,0,29,2,0,1,1,1,736273,736274,736155,1,2,1,1,0,0,0,1,1,1,5,127
2269,1,34,3,0,0,2,2,736273,736274,736251,1,2,0,0,0,0,0,2,1,0,0,130
2270,1,20,3,2,2,2,0,736273,736274,736097,3,1,0,1,0,0,0,1,0,1,10,161
2271,0,39,0,3,0,1,1,736273,736274,736115,1,1,0,2,0,0,0,1,0,1,5,118
2272,1,18,2,0,1,2,2,736273,736274,736240,3,1,0,0,0,0,2,2,1,1,5,121
2273,0,68,2,1,0,0,0,736273,736274,736136,1,3,0,1,1,0,0,0,1,1,40,202
2274,0,70,0,0,0,2,0,736273,736274,736228,4,2,0,2,0,0,2,2,1,1,5,122
2275,1,57,2,2,1,1,1,736273,736277,736132,1,2,0,2,0,0,0,2,0,1,10,113
2276,1,46,1,3,1,2,2,736273,736277,736082,1,1,1,2,1,0,0,1,0,1,25,184
2277,1,27,0,1,1,2,2,736273,736276,736116,1,2,1,0,0,0,0,0,0,1,10,199
2278,0,33,0,0,3,1,1,736273,736274,736242,2,2,0,2,0,0,0,2,1,1,25,209
2279,1,18,0,0,3,3,2,736273,736274,736140,1,1,0,1,0,0,2,1,1,1,25,135
2280,0,38,3,3,1,0,0,736273,736274,736060,1,1,0,0,0,0,0,2,0,1,5,135
2281,0,53,2,1,3,3,0,736274,736278,736060,4,3,0,2,0,0,2,2,1,0,0,117
2282,1,70,2,0,2,3,1,736274,736275,736114,1,1,1,0,1,0,0,0,0,1,15,187
2283,1,27,2,0,0,0,2,736274,736276,736082,1,1,1,1,0,0,2,2,1,0,0,154
2284,1,53,1,3,1,2,2,736274,736276,736164,3,2,1,0,0,0,0,2,1,1,25,243
2285,1,59,2,0,0,1,0,736274,736275,736162,2,1,1,1,0,0,0,2,1,0,0,174
2286,0,54,0,3,2,1,0,736274,736277,736124,1,1,1,0,0,0,0,1,1,1,5,103
2287,1,59,2,1,2,1,2,736274,736276,736169,1,1,0,1,1,1,0,1,1,1,30,188
2288,0,59,3,0,1,3,0,736274,736275,736192,4,1,0,1,0,0,0,2,0,0,0,126
2289,1,55,0,1,0,1,1,736274,736278,736136,2,1,1,1,0,0,0,1,1,1,5,166
2290,1,65,1,1,1,2,2,736274,736275,736122,2,2,0,1,0,0,0,2,0,1,30,185
2291,0,66,0,0,1,1,0,736274,736275,736269,1,1,0,1,1,0,0,2,0,1,25,204
2292,1,67,1,3,1,3,0,736274,736275,736103,1,1,0,2,1,0,0,2,1,1,5,190
2293,0,18,2,0,0,1,1,736274,736277,736101,2,2,0,1,0,0,0,1,1,0,0,156
2294,0,24,0,2,2,3,1,736274,736275,736144,4,1,0,0,0,0,2,2,1,1,20,223
2295,0,63,3,2,2,1,0,736274,736276,736111,2,2,0,2,1,0,0,1,1,1,5,137
2296,0,53,1,0,2,0,2,736274,736275,736086,3,2,0,2,0,0,0,2,1,1,5,137
2297,1,50,2,3,1,2,2,736274,736275,736069,1,3,0,2,1,0,2,2,1,0,0,242
2298,0,20,3,0,1,1,2,736274,736275,736215,1,2,0,1,0,0,0,0,1,0,0,101
2299,1,24,3,0,0,2,1,736274,736275,736091,2,2,1,2,0,0,1,2,1,0,0,142
2300,0,28,0,1,1,0,0,736274,736275,736090,1,1,0,1,1,0,0,1,1,1,20,199
2301,1,59,1,0,1,2,0,736274,736275,736268,3,2,1,0,0,0,2,2,1,1,10,240
2302,1,42,0,3,1,0,2,736274,736276,736263,1,2,0,2,0,0,0,1,1,0,0,201
2303,0,43,1,2,0,2,1,736274,736276,736263,5,3,0,1,0,0,2,2,1,1,10,184
2304,0,60,0,3,0,2,2,736274,736276,736154,5,2,0,2,0,0,2,1,1,1,5,147
2305,1,36,3,2,3,2,0,736274,736277,736258,3,2,0,1,0,0,0,2,1,1,20,151
2306,0,32,1,2,2,0,2,736274,736277,736182,1,1,0,1,0,0,0,1,0,1,25,123
2307,0,40,0,0,2,1,2,736274,736277,736092,2,2,0,2,1,0,0,2,0,0,0,106
2308,0,21,3,3,1,2,1,736274,736276,736121,1,1,1,0,0,0,0,2,1,1,15,177
2309,0,49,0,2,2,2,0,736274,736275,736166,1,2,0,0,1,0,0,1,1,1,20,237
2310,1,42,2,0,1,3,0,736274,736275,736084,2,1,0,1,0,0,0,1,1,1,10,109
2311,1,57,3,0,1,3,2,736274,736276,736203,2,2,0,0,0,0,0,1,1,1,20,128
2312,0,56,1,0,1,0,1,736274,736275,736108,2,1,1,0,0,0,0,2,1,1,10,151
2313,0,50,3,1,1,1,0,736274,736275,736225,2,1,0,0,1,0,2,2,1,1,5,114
2314,0,25,3,2,2,0,0,736274,736275,736249,1,2,0,0,0,0,0,2,1,1,30,191
2315,1,18,2,0,2,2,1,736274,736275,736161,4,2,0,1,1,0,2,1,1,1,20,157
2316,0,57,1,2,2,2,1,736274,736275,736082,1,2,0,0,0,0,0,2,1,1,25,212
2317,0,52,0,1,2,2,0,736274,736275,736126,1,1,0,2,0,0,2,2,0,1,25,193
2318,1,30,0,3,0,2,2,736274,736275,736191,4,2,0,1,0,0,0,2,1,1,5,247
2319,0,28,3,2,2,1,1,736274,736276,736208,3,1,0,2,0,0,0,2,1,1,25,140
2320,1,35,1,0,0,2,1,736274,736275,736222,1,2,0,0,1,0,0,1,1,0,0,145
2321,1,68,1,0,0,1,0,736274,736276,736206,4,1,0,2,1,1,2,1,0,1,20,175
2322,1,24,2,1,2,0,1,736274,736275,736269,5,1,1,1,0,0,0,1,1,1,20,243
2323,0,37,3,0,1,2,2,736274,736276,736253,3,1,0,0,0,0,0,2,0,1,25,245
2324,0,21,2,2,1,2,2,736274,736277,736275,1,2,1,1,0,0,2,1,1,1,30,177
2325,1,26,0,1,0,1,1,736274,736275,736195,2,1,1,0,1,1,0,0,1,1,20,241
2326,1,63,2,3,0,1,1,736274,736277,736071,2,3,0,0,0,0,0,1,1,0,0,109
2327,1,51,3,2,1,0,2,736274,736277,736194,2,2,0,2,1,0,2,0,0,0,0,101
2328,1,62,0,2,1,0,1,736275,736276,736089,2,2,0,0,0,0,0,2,0,1,20,179
2329,1,53,1,2,1,2,0,736275,736277,736119,3,2,0,1,0,0,0,2,1,1,20,238
2330,0,37,1,3,3,2,2,736275,736277,736132,1,1,1,0,0,0,0,2,1,1,5,108
2331,1,58,3,0,0,2,0,736275,736276,736157,1,2,0,0,1,0,0,2,1,0,0,220
2332,1,41,3,1,1,2,0,736275,736276,736212,5,2,1,0,1,1,0,2,1,1,5,219
2333,0,50,0,3,1,2,0,736275,736276,736138,2,3,0,1,0,0,0,2,1,0,0,177
2334,0,46,2,2,3,0,0,736275,736276,736130,2,3,0,1,0,0,2,0,0,1,25,126
2335,1,33,1,1,2,2,2,736275,736276,736184,4,1,0,1,0,0,0,2,1,1,20,101
2336,1,28,2,3,3,0,1,736275,736278,736073,5,3,2,1,1,0,0,1,1,1,30,224
2337,1,65,0,0,2,0,2,736275,736277,736227,3,2,0,0,0,0,0,2,1,0,0,239
2338,1,70,0,0,1,2,1,736275,736277,736177,5,3,0,1,1,0,0,1,1,0,0,198
2339,0,34,1,1,0,3,1,736275,736276,736079,5,2,0,0,0,0,0,2,0,1,25,249
2340,1,54,2,0,1,0,1,736275,736276,736086,2,3,2,0,0,0,0,0,1,0,0,148
2341,0,66,0,0,1,0,0,736275,736276,736219,2,1,1,2,0,0,2,1,1,1,20,226
2342,1,41,2,3,0,2,0,736275,736279,736183,2,2,1,2,1,1,0,2,1,1,10,230
2343,0,49,2,0,0,2,2,736275,736276,736188,2,2,1,1,1,1,0,1,1,1,25,221
2344,0,24,3,1,1,2,1,736275,736277,736073,5,2,1,2,1,1,0,0,1,1,20,171
2345,1,21,2,1,3,1,1,736275,736276,736229,4,1,1,0,0,0,2,0,1,1,10,160
2346,1,38,0,0,0,3,1,736275,736276,736165,2,2,0,1,0,0,0,2,0,0,0,141
2347,1,32,0,0,3,1,0,736275,736276,736129,1,2,0,1,0,0,0,1,1,0,0,193
2348,1,53,3,0,3,0,2,736275,736277,736080,1,1,0,1,0,0,2,1,1,1,10,131
2349,1,55,2,2,0,0,1,736275,736276,736196,2,3,1,2,0,0,1,2,1,0,0,226
2350,1,48,3,1,1,3,0,736275,736277,736107,5,3,0,1,1,0,0,2,1,1,25,156
2351,0,25,3,1,3,1,2,736275,736278,736180,3,1,0,2,0,0,0,2,1,0,0,172
2352,0,40,1,0,0,1,0,736275,736279,736193,2,1,0,2,0,0,0,2,1,1,5,125
2353,1,45,1,0,2,3,1,736275,736276,736086,1,2,0,1,0,0,0,2,1,1,10,122
2354,1,34,3,0,1,0,2,736275,736276,736076,2,3,0,1,1,0,2,2,1,0,0,105
2355,1,39,1,3,0,0,1,736275,736278,736178,2,2,0,0,0,0,0,2,1,0,0,106
2356,0,18,3,3,3,2,0,736275,736276,736274,4,2,1,0,0,0,2,2,1,0,0,169
2357,0,67,2,0,2,3,0,736275,736276,736068,1,2,0,1,0,0,2,1,1,0,0,185
2358,1,27,0,0,0,1,0,736275,736276,736170,1,2,0,2,1,0,2,2,1,1,30,148
2359,1,51,1,1,1,2,0,736275,736277,736212,2,2,0,1,0,0,0,1,1,0,0,250
2360,0,23,1,0,2,0,2,736275,736277,736267,1,3,0,1,0,0,0,2,1,1,15,127
2361,0,51,1,3,3,1,0,736275,736276,736103,1,2,0,1,1,1,0,2,1,1,25,135
2362,1,58,3,0,1,1,2,736276,736277,736210,2,2,2,2,0,0,2,0,1,1,25,250
2363,1,59,1,3,2,3,1,736301,736305,736271,4,2,0,1,0,0,2,1,0,0,0,208
2364,0,18,2,2,0,2,0,736276,736279,736194,2,3,0,2,0,0,0,2,1,1,10,152
