,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate
22831,0,50,2,1,2,2,1,736062,736063,735949,2,3,0,0,1,0,1,0,1,1,10,144
22832,0,61,0,3,0,2,2,736062,736063,735917,2,1,1,0,0,0,0,2,1,1,10,236
22833,0,25,1,1,1,2,1,736062,736063,735964,1,3,0,1,1,1,0,1,1,1,25,115
22834,0,69,1,0,3,0,1,736062,736066,736027,1,2,0,1,0,0,2,2,1,0,0,108
22835,0,34,3,1,2,3,1,736062,736064,736031,2,2,1,0,0,0,0,0,1,0,0,190
22836,0,34,2,1,0,2,0,736062,736066,736052,1,1,1,0,1,0,0,2,0,1,20,241
22837,0,66,1,3,2,0,2,736062,736064,735931,1,1,0,0,0,0,2,1,1,0,0,213
22838,1,52,2,2,1,2,0,736062,736065,735938,2,1,2,0,0,0,0,2,0,0,0,171
22839,1,63,1,1,0,0,2,736062,736063,735905,2,3,0,0,0,0,0,2,1,0,0,216
22840,0,18,0,0,3,2,1,736063,736066,735865,2,2,0,0,0,0,0,1,0,0,0,183
22841,1,42,0,0,2,2,2,736063,736064,735963,2,2,0,0,0,0,0,2,1,0,0,106
22842,1,33,2,0,1,2,0,736063,736066,735995,3,2,0,2,1,1,0,2,0,1,5,196
22843,0,28,2,0,3,2,0,736063,736064,736046,1,1,1,2,1,1,0,2,1,1,10,244
22844,1,67,3,2,1,3,1,736063,736065,735878,1,2,0,0,0,0,1,2,1,1,5,211
22845,1,35,3,0,3,3,1,736063,736064,735920,2,3,0,1,0,0,2,1,1,1,40,174
22846,0,48,2,3,0,2,2,736063,736064,735928,2,3,0,1,1,1,0,1,1,1,20,209
22847,0,43,1,0,1,1,2,736063,736065,736014,2,1,1,0,0,0,0,0,1,1,20,230
22848,1,50,3,0,0,2,1,736063,736065,736019,1,3,1,1,0,0,0,2,1,0,0,119
22849,1,67,1,0,3,3,0,736063,736064,735881,5,3,0,1,0,0,1,2,1,1,15,185
22850,1,46,0,3,2,1,1,736063,736064,735990,3,3,1,2,0,0,0,0,1,1,20,133
22851,1,38,1,3,2,2,1,736063,736064,735997,3,2,0,2,1,0,0,2,0,1,20,188
22852,0,19,1,3,2,1,2,736063,736066,736065,2,1,0,0,0,0,0,2,0,1,5,175
22853,1,51,1,1,1,3,0,736063,736064,735875,2,1,1,1,1,0,0,2,1,0,0,170
22854,1,56,1,2,3,2,1,736063,736066,735978,5,3,0,0,0,0,0,2,0,0,0,173
22855,1,21,2,2,2,2,0,736063,736065,736046,2,2,0,1,0,0,2,0,0,0,0,147
22856,1,60,2,2,3,1,0,736063,736065,735843,2,1,0,2,0,0,0,2,1,1,40,199
22857,0,18,3,0,0,2,1,736063,736064,735980,1,1,1,1,1,1,0,2,1,1,10,150
22858,1,43,3,3,0,1,0,736063,736064,735962,2,1,0,2,0,0,1,2,1,1,10,236
22859,1,48,1,0,1,0,1,736063,736064,736021,2,1,1,0,1,0,0,2,1,0,0,213
22860,0,21,2,3,2,1,1,736063,736064,735842,3,1,1,0,1,1,2,0,1,1,25,188
22861,0,32,0,3,3,3,0,736063,736067,735860,4,2,0,1,0,0,0,2,0,1,25,125
22862,1,59,1,1,1,2,1,736063,736064,735891,2,2,1,1,0,0,0,2,1,1,10,202
22863,0,26,1,1,2,1,0,736280,736282,736231,2,2,1,1,1,0,0,2,0,0,0,237
22864,1,40,2,1,0,0,1,736063,736064,735948,3,2,0,2,0,0,2,1,1,1,40,241
22865,1,63,3,1,1,2,0,736063,736067,735879,4,1,1,0,1,0,0,1,1,0,0,161
22866,0,70,3,0,1,2,0,736063,736064,735874,2,1,1,1,1,1,2,1,1,0,0,197
22867,1,63,0,3,1,2,2,736063,736066,735889,1,3,0,2,0,0,1,1,0,1,30,128
22868,0,46,0,1,0,1,2,736063,736064,736049,4,3,2,0,0,0,0,2,1,1,10,203
22869,1,65,3,1,2,1,1,736063,736067,736066,1,3,0,2,0,0,2,1,1,1,10,189
22870,1,51,1,0,1,1,1,736063,736064,735867,3,1,0,0,0,0,0,2,0,1,20,240
22871,0,51,3,0,1,3,0,736063,736065,736023,2,1,0,1,0,0,0,1,1,1,25,215
22872,0,47,2,3,0,2,0,736063,736065,735893,2,1,0,1,1,0,0,2,0,1,10,170
22873,1,33,1,3,2,1,0,736063,736064,735950,1,2,2,1,0,0,2,2,1,0,0,230
22874,0,53,1,0,1,3,2,736063,736064,736058,2,2,0,0,0,0,0,1,1,1,15,209
22875,0,46,0,2,1,2,0,736063,736067,735982,5,1,1,2,1,0,1,0,1,1,30,145
22876,0,22,0,2,0,0,1,736063,736064,735924,2,2,2,0,1,1,0,1,0,0,0,211
22877,0,31,3,0,1,2,0,736063,736066,735957,4,1,0,1,0,0,0,1,1,1,20,119
22878,0,38,2,1,2,2,0,736063,736065,736033,2,2,0,2,1,1,0,2,1,1,25,137
22879,0,55,0,2,1,2,1,736063,736066,735966,1,1,0,2,0,0,0,2,1,1,25,235
22880,1,23,3,0,2,2,2,736064,736067,736003,2,2,0,0,1,0,2,1,0,1,10,113
22881,0,28,3,0,3,3,2,736064,736066,735899,1,1,0,2,0,0,2,1,1,0,0,185
22882,0,36,1,2,0,2,2,736064,736065,735878,1,3,0,1,0,0,2,2,0,0,0,202
22883,0,59,2,3,0,2,2,736064,736065,736037,3,2,0,2,0,0,2,1,0,0,0,139
22884,1,22,0,1,2,2,0,736064,736065,736006,2,1,1,1,1,1,2,2,0,1,10,229
22885,0,20,1,0,2,2,1,736064,736065,735892,2,3,0,0,0,0,0,2,1,1,25,189
22886,0,38,1,2,2,3,2,736064,736066,735899,2,1,0,1,1,1,0,2,0,1,20,110
22887,0,34,3,3,0,0,1,736064,736068,735931,1,2,1,0,1,0,2,2,1,1,25,170
22888,0,63,2,2,2,0,2,736064,736065,735940,1,1,0,0,1,0,2,1,1,0,0,162
22889,1,27,2,2,2,3,0,736064,736065,735887,1,3,1,0,1,0,2,2,1,1,15,249
22890,1,56,3,2,2,3,2,736064,736066,735914,5,2,1,2,0,0,0,1,1,1,5,170
22891,1,69,3,2,0,2,1,736064,736067,735902,3,1,0,1,0,0,0,2,0,0,0,234
22892,0,49,3,1,1,1,0,736064,736065,736043,1,1,0,0,1,1,0,2,1,1,20,164
22893,1,39,1,0,0,2,1,736064,736066,735994,1,2,1,0,1,1,0,2,0,1,40,225
22894,0,31,1,1,0,3,0,736064,736066,735883,2,2,0,0,1,0,2,2,1,1,10,231
22895,0,41,3,3,0,3,1,736064,736067,736005,5,1,0,0,0,0,2,2,1,0,0,217
22896,0,68,0,1,3,1,2,736064,736066,735860,2,1,1,0,0,0,1,2,1,1,15,250
22897,1,55,1,1,0,1,0,736064,736068,736020,1,1,0,1,0,0,0,1,1,0,0,207
22898,1,44,2,0,0,2,0,736064,736066,736009,1,2,0,0,0,0,0,2,1,1,10,217
22899,0,36,0,3,2,0,2,736064,736065,736053,1,2,0,2,1,0,0,2,1,0,0,243
22900,0,29,2,0,1,1,0,736064,736065,736051,2,3,1,2,0,0,1,1,1,1,10,185
22901,1,41,1,1,3,0,2,736064,736065,735849,1,1,0,1,0,0,0,0,1,0,0,226
22902,0,51,2,1,1,0,1,736064,736065,735976,3,1,0,1,0,0,0,2,1,1,10,133
22903,1,40,2,2,0,3,1,736064,736067,735965,1,2,0,2,1,0,0,1,0,0,0,131
22904,0,31,2,3,2,2,1,736064,736065,735886,4,3,0,2,1,0,1,2,0,1,10,151
22905,1,64,0,2,0,2,0,736064,736067,736054,1,1,1,1,0,0,2,1,1,1,5,111
22906,1,21,1,0,1,2,0,736064,736066,735890,3,2,0,2,0,0,0,2,1,1,10,244
22907,0,49,0,2,2,2,0,736064,736065,736022,3,3,1,2,0,0,2,2,1,1,5,236
22908,0,26,1,3,1,0,0,736064,736068,735915,2,2,1,2,0,0,2,2,1,1,20,138
22909,0,18,1,2,2,3,1,736064,736066,735972,2,2,0,2,0,0,0,2,1,0,0,102
22910,1,63,1,0,2,2,1,736064,736067,735984,2,1,1,2,0,0,1,1,1,1,10,200
22911,0,20,3,0,1,2,2,736064,736067,735894,2,2,0,1,1,1,0,1,1,1,25,221
22912,0,50,0,1,2,0,2,736064,736067,735980,1,2,1,1,1,1,0,2,1,1,20,147
22913,0,25,3,2,2,1,1,736064,736067,735894,1,2,1,1,0,0,0,2,0,1,40,181
22914,0,30,1,2,2,0,2,736064,736065,735891,3,3,0,1,0,0,0,2,0,1,25,142
22915,0,48,2,1,3,1,1,736064,736065,736002,3,2,1,2,0,0,0,2,1,1,10,155
22916,0,40,0,1,1,2,1,736064,736067,735926,4,1,1,1,0,0,0,2,0,1,15,200
22917,0,63,0,0,2,2,2,736064,736067,736050,2,1,0,0,1,0,1,0,1,1,5,174
22918,1,49,1,2,1,1,0,736064,736065,736015,3,2,1,0,0,0,0,2,0,1,20,149
22919,1,42,2,2,2,3,0,736064,736065,735857,3,2,0,2,0,0,0,2,0,1,10,218
22920,0,22,2,1,0,0,2,736064,736067,736043,2,3,0,2,0,0,0,2,1,1,40,185
22921,0,54,1,3,2,3,2,736064,736066,735978,2,1,0,0,1,0,1,1,1,1,20,192
22922,1,57,1,0,2,3,0,736064,736068,735987,2,1,0,2,1,0,0,1,1,0,0,107
22923,0,38,2,2,0,2,2,736064,736067,736009,1,3,0,2,0,0,0,1,1,0,0,151
22924,1,43,2,3,0,3,2,736064,736065,735978,4,2,0,2,0,0,0,2,1,1,20,139
22925,0,65,1,3,3,3,1,736064,736066,735865,5,2,0,2,0,0,0,2,1,1,40,225
22926,0,22,3,0,2,2,1,736064,736066,735873,4,2,0,2,0,0,2,2,1,1,10,181
22927,1,39,0,0,2,0,1,736064,736065,735875,2,1,1,1,0,0,0,2,0,1,30,247
22928,1,68,3,3,3,2,1,736064,736065,735873,1,3,0,1,1,0,2,2,0,1,10,216
22929,1,27,0,3,2,3,0,736064,736065,735991,1,2,0,1,1,1,0,2,1,1,25,153
22930,1,32,0,0,3,2,1,736064,736065,735966,2,2,0,0,0,0,0,1,0,1,25,157
22931,0,44,2,1,1,0,0,736064,736066,735880,2,2,0,2,1,1,2,0,1,1,40,183
22932,1,18,1,0,1,3,2,736064,736065,735845,2,3,0,2,0,0,0,2,1,1,5,122
22933,0,30,2,0,2,0,0,736064,736065,735964,4,2,0,2,0,0,0,0,1,0,0,173
22934,0,46,0,1,2,2,1,736064,736068,735989,4,1,0,2,1,0,0,2,0,0,0,189
22935,1,33,3,0,0,0,1,736064,736065,736054,3,1,0,2,0,0,0,2,1,0,0,225
22936,1,61,0,2,2,2,1,736064,736065,735863,2,2,1,1,1,1,0,1,0,0,0,115
22937,1,29,2,0,0,0,1,736064,736066,735891,3,1,0,1,1,0,0,2,0,0,0,210
22938,1,61,1,0,2,1,1,736331,736332,736130,1,2,0,0,0,0,1,2,1,0,0,225
22939,1,62,3,3,3,2,2,736064,736065,735957,2,2,0,1,1,0,0,1,1,1,10,221
22940,1,36,2,0,0,0,2,736068,736070,736016,3,1,2,2,0,0,0,2,0,1,5,218
22941,1,19,3,0,1,2,2,736064,736065,735937,1,3,1,0,0,0,0,0,1,1,20,238
22942,0,66,0,1,0,1,1,736064,736066,735975,1,2,0,1,1,0,0,1,0,1,25,137
22943,0,25,1,3,0,3,1,736064,736066,736049,2,2,1,2,0,0,2,1,1,0,0,206
22944,0,36,0,0,0,3,1,736068,736072,735999,2,1,0,1,1,1,0,2,1,1,10,174
22945,1,38,3,1,2,3,1,736065,736066,736065,2,1,0,0,1,0,0,2,1,1,5,138
22946,1,40,2,1,3,2,0,736065,736067,735960,3,1,0,0,0,0,0,2,1,1,25,137
22947,0,33,3,1,2,3,0,736065,736068,736036,2,1,0,0,1,0,0,1,1,1,5,140
22948,1,64,1,1,1,2,1,736065,736067,735911,2,2,2,0,0,0,1,1,1,0,0,178
22949,0,36,1,0,0,1,1,736065,736068,735978,2,2,0,0,1,1,0,2,1,1,5,225
22950,0,32,1,1,3,2,0,736065,736069,736022,2,1,1,1,0,0,0,0,1,1,10,240
22951,0,41,2,1,0,2,2,736065,736068,736044,2,1,0,0,1,1,0,2,1,1,15,244
22952,0,56,3,0,0,1,1,736065,736068,735931,2,3,1,1,1,0,0,0,1,1,30,234
22953,0,48,0,0,0,1,1,736065,736067,736011,2,1,0,0,1,0,0,2,1,1,25,162
22954,1,23,0,0,3,0,2,736065,736066,735932,2,1,0,1,1,1,0,2,1,1,25,163
22955,0,44,3,1,2,1,0,736066,736070,735993,2,2,0,0,0,0,0,0,1,1,25,250
22956,0,31,3,3,1,2,2,736065,736067,736066,3,1,1,1,1,0,0,2,1,1,5,223
22957,1,69,3,0,1,3,2,736065,736067,735965,2,3,1,1,1,1,0,1,1,1,30,157
22958,0,27,1,1,2,3,2,736065,736066,735908,3,2,0,0,0,0,0,2,1,1,5,107
22959,1,34,0,2,0,3,0,736065,736066,736044,2,1,0,2,0,0,2,2,1,1,20,205
22960,1,60,1,1,2,0,2,736065,736066,736006,3,2,0,2,0,0,2,1,1,1,20,146
22961,0,55,0,2,0,0,1,736065,736066,736046,5,2,0,1,1,0,0,1,1,1,20,142
22962,0,38,3,0,1,2,1,736065,736067,735911,2,1,0,2,1,0,2,1,1,0,0,220
22963,1,68,0,3,0,0,0,736065,736067,735859,4,1,0,0,0,0,0,1,1,1,5,226
22964,1,40,3,2,0,1,2,736065,736066,735892,5,2,0,1,1,0,0,1,0,1,25,170
22965,1,51,0,0,2,0,2,736065,736068,735889,5,2,0,2,0,0,0,1,1,1,20,114
22966,0,59,2,3,2,2,0,736065,736069,735961,3,1,0,1,1,1,0,2,1,1,5,245
22967,1,51,3,0,2,0,1,736065,736066,735857,4,3,0,2,0,0,0,0,1,0,0,202
22968,1,37,3,2,1,1,0,736065,736066,735995,4,1,1,2,0,0,0,2,1,0,0,248
22969,0,63,2,0,0,3,0,736065,736067,735891,1,1,0,0,0,0,1,2,0,1,5,128
22970,1,63,0,0,1,2,2,736066,736067,735967,3,1,2,0,0,0,0,2,1,1,15,112
22971,0,30,1,2,0,2,0,736068,736070,735865,2,3,1,1,1,0,0,2,1,1,20,238
22972,1,42,0,3,2,3,1,736075,736078,736002,2,2,1,0,0,0,1,1,1,1,10,205
22973,0,45,3,1,0,3,0,736066,736067,735883,3,3,0,1,0,0,2,0,1,1,25,206
22974,0,42,1,0,0,2,2,736066,736069,736004,2,2,0,0,0,0,0,2,1,1,5,187
22975,1,55,3,0,3,2,2,736066,736068,735853,2,2,0,1,0,0,0,1,1,0,0,120
22976,1,22,1,0,0,2,0,736066,736068,735857,1,3,2,2,1,0,0,2,1,1,10,244
22977,1,28,2,1,0,2,1,736066,736069,735887,3,2,0,1,0,0,0,2,1,0,0,245
22978,0,49,1,3,3,2,1,736066,736067,735901,1,2,2,0,0,0,0,2,1,1,10,186
22979,0,27,3,2,1,2,1,736066,736069,735862,3,1,0,1,0,0,2,2,0,1,30,115
22980,0,41,1,3,0,2,2,736066,736067,735918,2,2,0,0,0,0,2,0,1,1,20,113
22981,0,66,1,1,2,2,1,736066,736067,736036,2,1,1,2,1,1,0,1,0,0,0,151
22982,1,43,2,3,0,3,0,736066,736067,735891,2,1,0,0,0,0,2,2,1,0,0,216
22983,0,25,2,0,1,2,2,736066,736067,736036,2,1,0,1,0,0,2,1,1,0,0,139
22984,1,42,1,1,0,0,0,736066,736067,736049,3,1,1,0,0,0,0,0,1,1,5,110
22985,0,43,0,0,3,2,1,736066,736069,735890,3,1,0,2,0,0,2,2,0,1,15,234
22986,0,44,1,3,0,3,2,736066,736067,735950,4,1,0,2,0,0,1,0,1,1,40,216
22987,0,50,0,0,2,1,1,736066,736067,736004,2,1,0,1,1,1,1,2,1,1,25,202
22988,1,61,3,2,1,3,1,736066,736067,735901,1,3,1,1,1,1,0,1,1,1,5,207
22989,0,20,3,0,1,3,1,736066,736067,735863,2,1,1,2,0,0,0,1,1,1,25,131
22990,0,24,3,0,2,2,2,736066,736070,736031,5,1,0,0,0,0,0,0,1,0,0,222
22991,0,28,0,0,1,0,2,736066,736068,736066,4,2,0,1,0,0,2,2,1,1,20,250
22992,1,24,0,0,0,3,1,736066,736069,735931,2,3,0,0,0,0,1,1,1,1,10,194
22993,1,55,2,3,2,2,0,736066,736067,736020,2,1,0,2,0,0,0,1,1,1,20,144
22994,0,37,2,2,3,2,0,736066,736067,735896,2,1,1,0,1,1,0,2,1,1,10,186
22995,1,29,3,1,2,2,0,736067,736071,736032,1,1,0,2,0,0,0,2,1,1,20,177
22996,1,61,1,2,2,3,2,736067,736068,735975,2,1,0,1,0,0,2,1,0,1,40,121
22997,1,30,2,0,2,0,0,736067,736068,735935,3,1,1,1,1,0,1,2,1,1,40,169
22998,1,64,0,0,0,2,0,736067,736068,735964,2,1,0,2,0,0,0,2,1,1,10,104
22999,1,26,2,0,2,2,1,736363,736366,736315,5,1,1,2,0,0,0,1,0,1,10,141
23000,0,46,2,0,2,0,0,736067,736069,736024,3,2,1,1,1,0,0,0,1,1,25,150
23001,0,63,0,0,2,2,0,736067,736070,735905,2,1,0,0,0,0,1,2,1,1,10,111
23002,0,43,1,0,1,0,2,736067,736070,735955,1,3,0,2,1,0,0,1,0,0,0,205
23003,0,69,0,2,3,1,0,736067,736069,735997,5,3,0,2,0,0,2,1,0,0,0,191
23004,1,41,3,1,0,2,2,736067,736068,736019,4,2,1,0,0,0,0,2,0,1,10,190
23005,1,28,3,3,0,2,1,736067,736068,735966,2,1,1,0,0,0,0,2,1,1,20,203
23006,0,43,3,0,1,2,0,736067,736071,736039,4,2,0,1,1,0,2,2,1,0,0,235
23007,1,52,1,0,0,1,1,736067,736068,735906,3,2,1,1,0,0,0,1,1,1,40,225
23008,1,52,1,2,2,0,0,736067,736069,735871,3,3,0,1,0,0,0,2,0,0,0,224
23009,1,46,3,1,2,2,1,736067,736068,735997,2,1,1,1,1,0,2,1,1,0,0,184
23010,0,23,0,0,1,1,1,736067,736069,736036,1,2,0,0,0,0,1,1,1,1,10,195
23011,0,27,2,0,1,0,2,736067,736068,736028,2,1,0,0,1,0,1,1,1,0,0,244
23012,1,58,3,1,0,1,1,736067,736071,735977,1,1,0,2,0,0,1,2,1,1,10,123
23013,1,34,2,0,0,2,0,736067,736068,735897,2,3,0,0,0,0,0,0,1,1,5,150
23014,0,53,2,0,1,1,0,736067,736071,735884,2,3,0,0,1,1,0,2,1,0,0,169
23015,1,52,2,3,1,0,2,736068,736069,735959,2,1,1,1,1,0,0,2,0,1,40,207
23016,0,45,1,2,0,1,0,736068,736069,736033,2,1,0,0,0,0,2,1,1,0,0,168
23017,0,40,0,3,0,3,0,736354,736355,736348,3,1,0,0,0,0,0,0,1,1,5,224
23018,0,29,1,1,1,3,1,736068,736069,736015,5,1,0,0,0,0,2,1,1,0,0,224
23019,0,59,3,2,1,2,0,736068,736070,735933,4,2,0,2,0,0,2,1,1,0,0,147
23020,0,63,1,1,3,2,0,736068,736069,736018,3,1,1,1,1,0,0,1,1,1,25,109
23021,1,61,3,1,2,2,0,736068,736071,736033,3,1,0,1,0,0,2,2,1,0,0,237
23022,1,51,1,3,2,3,0,736068,736069,735895,4,2,1,2,0,0,0,0,1,1,5,244
23023,0,52,2,1,3,1,0,736068,736070,735934,2,2,0,0,0,0,0,1,0,0,0,143
23024,1,70,0,1,0,0,0,736068,736070,736020,2,1,0,0,0,0,0,2,0,1,15,199
23025,0,38,1,3,0,0,2,736068,736069,735983,1,1,0,1,1,1,0,2,0,1,10,137
23026,0,55,2,3,2,0,2,736068,736070,735966,1,1,0,1,0,0,2,2,1,0,0,111
23027,0,66,2,3,0,0,2,736068,736070,736019,2,3,0,2,1,0,0,0,0,0,0,180
23028,0,30,0,1,2,1,0,736068,736070,735870,1,1,0,0,1,0,0,2,1,0,0,121
23029,1,46,0,3,0,3,1,736068,736072,735921,2,2,0,2,0,0,2,1,1,1,5,175
23030,0,45,3,2,1,3,0,736096,736097,735925,1,2,1,0,0,0,2,0,1,1,10,152
23031,1,64,2,1,1,2,1,736109,736111,735949,2,2,0,0,0,0,0,2,1,1,5,145
23032,0,37,0,0,3,2,2,736117,736120,735979,1,1,0,1,0,0,0,2,1,1,10,108
23033,1,31,0,2,1,1,0,736145,736147,735994,2,3,0,0,0,0,0,0,0,1,5,229
23034,1,30,3,0,0,1,1,736152,736153,735976,3,2,1,0,0,0,0,1,1,1,15,102
23035,0,68,1,3,0,2,0,736174,736177,736022,1,1,1,0,0,0,0,1,1,0,0,133
23036,1,44,0,0,0,3,2,736187,736188,736074,5,3,0,2,1,0,0,0,0,0,0,172
23037,1,48,1,3,3,3,2,736208,736209,736085,5,2,0,1,0,0,0,1,1,1,5,217
23038,1,59,2,2,1,3,2,736222,736225,736087,2,1,1,2,0,0,0,0,0,0,0,250
23039,0,38,0,0,0,0,1,736236,736237,736194,5,2,1,1,0,0,0,2,1,1,40,234
23040,1,60,2,3,3,2,2,736257,736258,736123,1,1,0,1,1,0,2,1,1,1,5,212
23041,0,45,2,1,0,2,0,736271,736274,736200,3,1,0,0,0,0,1,1,1,1,5,178
23042,0,20,0,0,2,1,0,736292,736294,736209,2,2,0,0,0,0,0,1,1,1,20,144
23043,0,39,2,1,2,2,0,736305,736306,736258,1,1,1,1,0,0,0,1,1,1,20,112
23044,0,20,0,0,1,1,1,736391,736394,736195,2,1,0,1,1,0,2,1,1,1,10,192
23045,0,31,0,3,1,2,0,736403,736405,736195,3,2,0,2,0,0,2,0,1,0,0,138
23046,1,69,2,0,3,0,1,736419,736420,736249,2,3,0,0,0,0,0,1,1,1,15,134
23047,1,56,1,0,0,2,2,736440,736442,736389,5,1,0,1,1,1,0,1,1,1,5,138
23048,1,56,1,1,1,1,1,736068,736070,735929,2,2,1,0,0,0,0,1,1,1,10,117
23049,1,39,1,2,2,2,1,736068,736070,735907,5,2,0,2,0,0,0,2,1,1,30,250
23050,0,44,3,0,0,0,1,736068,736069,735982,1,1,0,1,1,0,0,0,0,1,10,171
23051,0,33,3,0,3,2,2,736068,736070,735930,1,1,0,1,0,0,2,2,1,0,0,140
23052,0,48,3,0,1,1,0,736069,736071,735875,1,1,0,2,0,0,0,2,1,0,0,199
23053,1,29,1,0,0,2,1,736068,736069,735927,1,2,0,2,1,1,2,2,0,0,0,114
23054,0,41,3,0,3,3,0,736068,736072,735897,5,1,0,2,0,0,2,2,1,0,0,176
23055,0,52,0,2,0,2,1,736068,736070,736050,3,3,0,0,0,0,0,2,1,0,0,147
23056,1,23,2,1,0,1,1,736069,736073,735966,2,3,0,2,0,0,0,1,1,1,10,192
23057,0,30,2,0,1,1,0,736068,736070,736034,3,1,0,2,0,0,2,1,1,0,0,141
23058,0,18,0,2,3,1,1,736068,736072,736028,2,1,1,2,1,1,0,2,1,1,25,166
23059,0,58,3,1,3,2,1,736068,736070,735869,1,2,1,2,1,1,1,1,0,1,10,135
23060,1,25,3,0,0,1,0,736069,736072,735860,1,1,2,0,1,1,2,0,1,1,30,143
23061,1,38,3,2,1,0,2,736069,736070,735928,2,1,0,2,1,0,2,1,1,0,0,233
23062,1,31,0,2,3,2,0,736069,736070,735972,2,2,1,1,1,0,0,2,1,0,0,194
23063,1,19,0,0,1,0,1,736069,736072,735941,1,3,1,0,1,0,0,2,1,1,10,111
23064,0,49,0,0,2,2,2,736069,736071,735872,1,2,0,0,1,1,0,2,0,1,30,243
23065,0,53,0,0,0,0,2,736069,736071,735849,2,1,0,1,0,0,2,2,1,1,5,189
23066,0,21,1,3,1,2,2,736069,736070,735872,1,2,1,1,0,0,0,2,0,0,0,171
23067,0,37,1,0,1,0,0,736069,736073,735988,4,1,0,2,0,0,2,1,1,1,20,134
23068,0,38,0,0,1,2,1,736069,736070,735872,1,1,0,0,0,0,0,0,0,1,20,115
23069,0,31,1,0,2,3,0,736069,736070,735894,1,3,0,1,0,0,1,2,1,1,5,230
23070,1,50,1,1,0,3,0,736439,736440,736328,2,2,0,2,0,0,0,2,0,1,20,199
23071,0,35,1,0,1,1,2,736069,736072,735894,5,3,1,2,0,0,0,2,1,1,10,227
23072,0,37,1,0,1,2,2,736069,736071,735965,5,1,0,1,0,0,0,0,0,0,0,136
23073,1,51,0,1,2,2,1,736069,736073,736005,2,1,0,0,1,0,2,2,1,1,40,228
23074,0,57,1,3,1,1,2,736069,736072,736043,2,2,0,1,0,0,2,0,0,1,40,155
23075,1,64,0,2,1,2,2,736069,736071,735990,2,2,0,0,0,0,0,1,1,1,10,240
23076,0,48,2,0,2,3,0,736069,736070,736037,2,2,1,0,0,0,0,1,0,0,0,117
23077,0,29,2,0,2,2,2,736069,736072,736015,3,1,0,1,0,0,2,2,1,1,40,134
23078,0,42,3,2,1,1,0,736382,736385,736382,3,1,0,0,0,0,0,2,1,1,25,243
23079,1,21,0,2,3,3,0,736069,736071,735965,1,2,0,1,0,0,0,2,0,0,0,111
23080,0,47,2,0,1,1,2,736291,736292,736082,2,1,0,1,0,0,0,1,1,1,20,248
23081,0,64,0,0,0,3,2,736370,736372,736278,2,1,0,2,0,0,2,0,1,1,20,155
23082,1,65,1,2,1,2,0,736069,736071,736058,2,2,1,2,1,1,1,2,1,1,25,201
23083,0,61,1,2,0,1,2,736069,736070,735937,2,1,1,1,0,0,0,0,1,1,15,202
23084,1,67,3,1,0,3,0,736069,736073,735944,2,2,0,1,0,0,0,2,0,1,25,223
23085,1,69,0,1,0,2,1,736069,736073,735948,1,2,0,1,1,0,2,0,1,0,0,203
23086,1,46,3,3,1,2,1,736069,736072,735996,2,1,2,0,0,0,2,2,1,1,15,244
23087,0,54,1,2,0,1,0,736069,736071,735872,1,1,1,0,0,0,0,2,0,1,15,142
23088,0,59,0,1,0,1,1,736069,736070,735950,1,3,0,2,1,0,0,0,1,1,10,214
23089,1,68,2,0,2,1,2,736069,736070,735932,4,2,1,1,0,0,1,2,1,0,0,128
23090,0,34,3,1,3,2,0,736069,736071,735931,3,2,0,1,0,0,0,1,1,1,25,187
23091,1,59,0,2,2,2,1,736069,736070,735905,3,1,0,1,0,0,2,0,1,1,10,180
23092,0,18,3,0,2,2,2,736069,736072,736060,2,1,0,0,0,0,0,0,1,0,0,238
23093,0,29,2,3,1,3,2,736069,736070,735966,1,1,0,1,1,0,0,2,1,1,25,217
23094,1,55,2,1,3,1,0,736075,736076,736035,1,1,0,0,0,0,0,2,1,1,10,226
23095,1,50,2,3,0,1,2,736286,736288,736112,1,3,0,1,0,0,0,1,1,1,25,120
23096,0,29,2,0,2,0,2,736321,736324,736275,1,1,0,0,1,0,0,1,1,0,0,106
23097,0,46,1,0,2,2,2,736385,736389,736178,3,2,0,1,1,0,0,2,1,1,5,243
23098,1,62,3,1,1,2,2,736069,736070,735982,2,1,0,1,1,1,2,0,1,1,5,178
23099,0,64,0,3,1,2,0,736069,736070,736054,2,2,1,2,1,0,0,2,1,1,10,244
23100,0,44,3,3,0,2,2,736069,736073,736064,2,2,0,0,1,0,0,2,1,0,0,193
23101,0,45,3,1,1,1,2,736070,736073,736041,5,1,0,1,1,0,0,2,1,1,40,112
23102,0,67,3,0,3,0,1,736069,736073,736061,5,2,0,0,0,0,0,1,1,1,10,176
23103,1,38,0,1,3,0,2,736069,736071,735965,1,2,0,1,0,0,0,2,0,1,10,171
23104,0,54,3,0,2,2,0,736071,736072,736047,5,1,0,2,0,0,0,1,0,1,20,248
23105,1,39,2,3,3,1,0,736069,736070,735901,2,3,1,1,0,0,2,2,1,0,0,147
23106,0,42,1,0,0,1,2,736069,736072,735914,2,2,0,0,0,0,0,2,0,0,0,130
23107,1,69,2,1,2,2,1,736069,736070,736038,4,3,0,2,0,0,0,2,1,1,20,101
